date,x,y,fabalis,rossicus
10.04.11,21.8315438926083,61.4017897677014,800,0
10.04.11,21.822706553952,61.4376871521842,395,0
10.04.11,21.7334639706078,61.439188588098,140,0
10.04.11,21.8403171553924,61.4263362996886,164,0
10.04.11,21.7775630913972,61.4519679368298,24,0
10.04.11,21.8395006242281,61.4447435269046,78,0
10.04.11,21.6875837052613,61.5863451762631,63,0
10.04.11,21.7603133741793,61.5955823517735,112,0
10.04.11,24.3637091351312,61.7137032098607,11,0
10.04.11,21.465667894734,62.1617741409712,116,0
10.04.11,22.7359278460478,62.7997915906755,132,0
11.04.11,25.5108582700968,60.2850057787872,0,12
11.04.11,22.6144860254472,60.4861806061531,22,0
11.04.11,22.6333683015655,60.4517285077435,130,0
11.04.11,27.2395967802829,60.5278181887948,0,2
11.04.11,27.1796239817543,60.6206753538371,0,2
11.04.11,21.8412794229758,60.6684504065607,327,0
11.04.11,26.4749655327416,60.6711270670072,4,0
11.04.11,22.5108598722245,60.6327349788852,21,0
11.04.11,22.5736933983519,60.7288099119154,140,0
11.04.11,25.6822024016459,60.7503110544896,45,58
11.04.11,26.3029824418016,60.8465227425664,9,0
11.04.11,22.7381779862695,60.7879860820973,64,0
11.04.11,22.6615678251347,60.7857138047595,16,0
11.04.11,24.5642720382006,60.8722621512788,5,33
11.04.11,24.607851640451,60.9029201589042,0,33
11.04.11,28.5984183163332,61.0399807075325,1,710
11.04.11,22.3383315069224,61.048162256686,111,0
11.04.11,21.9783197658459,61.1918984852182,25,0
11.04.11,21.7078833640199,61.1998071404009,671,0
11.04.11,21.7819729614383,61.4048911226709,255,0
11.04.11,21.7631031031096,61.4444445675194,140,13
11.04.11,27.6963668990162,62.1820750260487,1,0
11.04.11,21.8139060643824,62.5427977715123,34,0
11.04.11,21.5451321555105,63.0704601309492,21,0
11.04.11,22.7708779680244,63.6443866064521,10,0
12.04.11,24.0921255600695,60.1750990223518,36,0
12.04.11,26.5144643108843,60.652764897424,0,135
12.04.11,26.5961975741308,60.5878403685699,2,0
12.04.11,27.0735074922947,60.6657502738762,17,0
12.04.11,26.7072154671535,60.6857233465865,0,82
12.04.11,22.5707906680914,60.6872053422054,165,0
12.04.11,26.7067644483103,60.8062103128228,0,74
12.04.11,23.4575060036867,60.7554726758213,60,0
12.04.11,24.6128104863563,60.885577707112,5,23
12.04.11,24.5792808580328,60.8799625594538,29,15
12.04.11,24.5546528073231,60.860414645436,26,22
12.04.11,28.5429920629398,61.0651567422561,0,1350
12.04.11,24.2634333467182,61.0979732174905,3,16
12.04.11,23.8887238326595,61.1167593399125,0,11
12.04.11,23.8568073799164,61.1717437118983,6,11
12.04.11,28.0747484022478,61.2514024993415,0,46
12.04.11,22.661889209831,61.4399313926794,19,0
12.04.11,21.8430089017294,61.4200304239978,2173,0
12.04.11,21.7844608127912,61.3963304548281,1050,12
12.04.11,21.7814650545583,61.4689262853341,262,0
12.04.11,21.7767286721313,61.4255154963699,0,2
12.04.11,21.7409487144091,61.4553198959466,114,0
12.04.11,21.7404794973289,61.5034100976002,10,0
12.04.11,21.6953493103939,61.5610618923827,51,0
12.04.11,21.6870034442314,61.5620074002846,101,4
12.04.11,21.6084210889309,61.8079389900743,3,0
12.04.11,21.6239171096101,61.8385552327828,5,0
12.04.11,21.4258432830352,62.1045341647688,14,0
12.04.11,21.5141014375039,62.230701141698,184,0
12.04.11,21.4029029891742,62.36503686683,77,1
12.04.11,21.8082300626386,62.5370531146793,73,0
12.04.11,22.2705129750338,63.1121583924161,12,0
12.04.11,23.1548989056552,63.7549132553098,13,0
12.04.11,25.6585686811422,64.8037845102067,18,0
12.04.11,25.6933195587918,64.7556711704371,7,0
13.04.11,22.4485262074344,60.3897168681936,3,0
13.04.11,22.6178577061998,60.4379371837267,230,0
13.04.11,27.3788952272052,60.5322316611126,17,0
13.04.11,25.6229523303605,60.6944916609376,11,0
13.04.11,22.1368910824006,60.5955095261026,95,0
13.04.11,26.4595348903654,60.734184984978,22,0
13.04.11,26.4555512728158,60.7104480349906,14,0
13.04.11,26.094551702338,60.7631963544594,3,0
13.04.11,22.57633963844,60.6622968265274,103,0
13.04.11,26.1397846116494,60.7610640629881,2,0
13.04.11,24.7723807438899,60.7577178202106,7,0
13.04.11,26.6685803830389,60.80380249823,0,170
13.04.11,25.4940574103112,60.8491426248392,0,14
13.04.11,25.3074111034519,60.8643962195443,2,13
13.04.11,25.4845557946692,60.8562411265252,2,56
13.04.11,24.6396383805486,60.8970320557635,2,59
13.04.11,24.5924509811907,60.8937981264721,4,28
13.04.11,25.869097038662,60.9141197107302,0,115
13.04.11,26.510030124802,60.9372061378215,0,123
13.04.11,28.5934859646067,61.0150127060668,0,1430
13.04.11,23.8984865433037,61.1332661589937,66,0
13.04.11,28.099143993792,61.1450169297034,2,0
13.04.11,22.597531951137,61.1471883811103,205,1
13.04.11,22.5416685809041,61.1987289577219,418,0
13.04.11,21.6053468944111,61.2890407340075,16,0
13.04.11,22.8232845434326,61.3337125832545,66,0
13.04.11,22.8145255274973,61.4138613992953,34,0
13.04.11,21.771793791872,61.3999475228012,797,0
13.04.11,21.8147761336142,61.4836013828498,300,0
13.04.11,21.7217482952972,61.4428169686364,26,0
13.04.11,21.7394565999447,61.4226355401141,80,0
13.04.11,21.7344313673906,61.4666875283308,72,0
13.04.11,21.714463182349,61.483955898811,10,0
13.04.11,21.7122494989552,61.494051785338,152,0
13.04.11,22.7497304169474,61.5640194723364,11,0
13.04.11,21.704483168686,61.5516122894337,43,0
13.04.11,21.6209443984554,61.5681227041786,24,0
13.04.11,22.307108438946,61.8206020427432,4,0
13.04.11,22.3252269418075,61.8789487704333,247,0
13.04.11,24.4237067026693,62.2046937517977,2,0
13.04.11,21.8428428914942,62.553806218866,180,0
13.04.11,21.4974855636665,63.0187112784659,120,0
13.04.11,21.5567188089241,63.0369306963993,11,0
13.04.11,23.0161974132776,63.7501297300152,2,0
13.04.11,26.8854761161806,64.3478904276992,2,0
14.04.11,24.0628921138489,60.1861742374913,3,0
14.04.11,27.397715232852,60.5427587268488,2,0
14.04.11,27.0871693360697,60.5992221988865,15,0
14.04.11,21.8337095240061,60.6723135914563,80,0
14.04.11,26.0762118194738,60.7889778734928,0,23
14.04.11,26.1118984205532,60.8144545800673,5,200
14.04.11,25.3525230666567,60.8091315197498,4,34
14.04.11,25.4763635518737,60.8214401747616,4,13
14.04.11,25.2807227081695,60.8858816141325,0,4
14.04.11,24.5912274291562,60.8681980435658,0,59
14.04.11,25.8537965464623,60.8770430901904,0,55
14.04.11,25.8265880373284,60.8935119597861,10,45
14.04.11,25.783316983182,60.8886218030565,0,220
14.04.11,27.6870995486131,60.9340549620916,0,110
14.04.11,25.6328955686427,60.8868760877145,0,11
14.04.11,28.5402637802667,61.0310760054079,0,2100
14.04.11,28.5729857341097,61.0650206072941,0,250
14.04.11,28.0482978330862,61.1854081288717,2,0
14.04.11,27.6827082796274,61.232137516839,0,22
14.04.11,28.1070289969239,61.2162850354694,0,60
14.04.11,21.6197270710621,61.1999092232094,37,0
14.04.11,21.6442253124334,61.261583520771,140,0
14.04.11,21.9319613794182,61.2178124696231,445,0
14.04.11,21.6013251552476,61.2098604756483,750,2
14.04.11,22.828176869866,61.3952366651245,70,0
14.04.11,21.9942740416517,61.3040193386028,280,0
14.04.11,21.8802460076912,61.3958990998218,670,0
14.04.11,21.8164974631827,61.4113733452127,780,0
14.04.11,29.5453555911451,61.5973065303299,0,61
14.04.11,21.7213728923062,61.4518490034748,54,0
14.04.11,22.754514110555,61.5509038062405,10,0
14.04.11,29.7477881684117,61.7719932543293,2,0
14.04.11,22.3414976949641,61.8492451631112,174,0
14.04.11,22.3327176498128,61.810613005843,172,2
14.04.11,22.2386680105051,61.8040030014212,940,8
14.04.11,27.7473903899942,62.2368072817702,4,0
14.04.11,27.7037783455012,62.2604627649651,2,0
14.04.11,27.6877329577918,62.2560196185157,2,0
14.04.11,30.655844866072,62.1945310473463,1,0
14.04.11,21.7220315866684,62.2396439242178,325,0
14.04.11,21.5638798938143,62.3888693488727,437,0
14.04.11,29.3240515863198,62.6242638203887,3,0
14.04.11,22.6346246908809,62.8306777074903,40,0
14.04.11,22.2613929421232,63.0646896813885,52,0
14.04.11,22.2343585563388,63.0461378983146,7,0
14.04.11,22.8966244517355,63.6243807020118,54,0
15.04.11,25.0491766904484,60.4531893451777,159,0
15.04.11,25.104085756326,60.4758511289843,0,7
15.04.11,26.7814547134253,60.475343166389,0,3
15.04.11,22.672545219974,60.4291932048013,200,0
15.04.11,27.3274021235848,60.5305088668304,67,0
15.04.11,26.950939594122,60.5616378579393,0,3
15.04.11,24.6006971128082,60.5758069228785,220,0
15.04.11,26.9883555281002,60.5215224307662,0,5
15.04.11,27.1049606819736,60.6166123936355,0,11
15.04.11,21.9118849948428,60.6179537765429,46,0
15.04.11,26.1079122766005,60.763029481456,10,0
15.04.11,24.7188697378459,60.7996322365338,0,10
15.04.11,25.7757701584575,60.8422332158486,0,300
15.04.11,25.7574552819491,60.9466663579817,5,0
15.04.11,24.3513650544803,61.0035302345658,6,0
15.04.11,28.5692494604375,61.0445704652372,0,1930
15.04.11,28.5905839063037,61.0074157106182,0,1200
15.04.11,27.696296440377,61.1076768882787,0,400
15.04.11,27.54529148456,61.0778156803273,1,0
15.04.11,27.6480592006791,61.0959522833575,0,32
15.04.11,27.5014033921815,61.1181596698262,2,119
15.04.11,23.4429361800258,61.1301688827939,22,0
15.04.11,25.817202020197,61.3416733902916,7,0
15.04.11,25.880440585507,61.4149176398781,0,2
15.04.11,25.8861411816311,61.5030238274942,25,0
15.04.11,21.8175106802015,61.4254256297169,270,0
15.04.11,21.7721939044095,61.4507236973458,315,0
15.04.11,23.6427073854539,61.57311222087,2,0
15.04.11,21.697413727837,61.5070130231882,27,0
15.04.11,22.7593830297807,61.5385948097133,67,0
15.04.11,21.6799421041101,61.5032080413723,379,0
15.04.11,22.3015195531885,61.8257119514187,480,14
15.04.11,22.3212670651132,61.8621501085906,523,0
15.04.11,22.3714487994713,61.8502651818795,724,0
15.04.11,30.6338502052716,62.2512100452027,17,0
15.04.11,21.4297805461265,62.172388930114,80,0
15.04.11,25.9965172211184,62.3296298249924,5,0
15.04.11,29.9622793275173,62.571431055929,12,0
15.04.11,24.8510381170625,62.6915914109552,18,0
15.04.11,28.2299805271549,62.8668944889231,7,0
15.04.11,24.826802626149,62.8783115198139,6,0
15.04.11,27.4504812259739,63.1107532510958,54,0
15.04.11,21.5494265854412,63.0106036864303,420,0
15.04.11,21.7151010717632,63.0652269533394,23,0
15.04.11,21.6658523732589,63.0358096071935,11,0
15.04.11,22.2965808995544,63.2014951082461,58,0
15.04.11,22.9636151483149,63.6802826237762,23,0
15.04.11,22.991083848025,63.7115297556025,156,0
15.04.11,24.0591100829249,64.2354184074883,300,0
15.04.11,25.7388325527564,64.7650552329943,28,0
15.04.11,25.5983017093111,64.7958181657242,194,0
15.04.11,25.5600868916587,64.8492147279997,200,0
15.04.11,25.6201836201282,64.800544771304,7,0
15.04.11,25.5528853347774,64.8276677474428,107,0
15.04.11,24.9983068760405,64.8048593518003,52,0
15.04.11,24.999080604256,64.9269249996435,110,0
15.04.11,29.013604538848,64.8809363480635,1,0
16.04.11,22.5447289345708,60.104352406283,1,0
16.04.11,26.7517992892879,60.4505317983103,2,2
16.04.11,22.6770359075115,60.4707505109267,199,0
16.04.11,27.4187101590599,60.4997798452024,4,0
16.04.11,27.3183953561606,60.636990379276,100,25
16.04.11,24.625814472922,60.5614884575934,320,0
16.04.11,26.570921456317,60.5608853301292,0,106
16.04.11,24.6738964135684,60.6184092224353,7,0
16.04.11,26.6833458958394,60.5586843661726,0,300
16.04.11,26.4935551645011,60.6321371521334,3,0
16.04.11,26.4928819143271,60.6573088579871,9,8
16.04.11,26.6911287898889,60.6095864647242,10,625
16.04.11,26.7358784941069,60.7089536235747,0,62
16.04.11,26.7128991801941,60.742587647355,25,40
16.04.11,27.0044067895061,60.7638159549413,0,74
16.04.11,26.5018748159056,60.7264022503115,0,78
16.04.11,26.1035886601212,60.764191819911,8,0
16.04.11,26.0956381075768,60.7259096658836,8,0
16.04.11,24.7406716958525,60.7799777706413,2,0
16.04.11,21.6262332034282,60.6676204116237,44,0
16.04.11,26.1085595422009,60.8147500145248,20,130
16.04.11,26.1288403941231,60.8121136797432,2,0
16.04.11,26.6885299023495,60.9029341907932,0,320
16.04.11,26.7410773107972,60.843801546536,6,109
16.04.11,26.2442065002369,60.8054507490951,10,160
16.04.11,24.9104100376701,60.824578717744,25,104
16.04.11,24.8845594790001,60.7843820605585,0,13
16.04.11,24.6760229191464,60.8816758162065,4,105
16.04.11,25.8250843993608,60.8702964560407,0,150
16.04.11,25.8008035624342,60.8452914132894,0,130
16.04.11,21.6822975121565,60.884963863093,509,0
16.04.11,28.2988209827113,61.0785153649337,0,150
16.04.11,27.728427471048,61.1043233990647,0,50
16.04.11,27.5318484053151,61.084252010437,0,8
16.04.11,27.5285843350224,61.0781142832405,0,98
16.04.11,24.3283013273991,61.0745770251858,11,0
16.04.11,23.9113984354021,61.1039212335175,45,0
16.04.11,27.8312312960918,61.1952476056804,0,75
16.04.11,27.7228332501926,61.1825923884617,0,56
16.04.11,28.0421744180596,61.145793006934,0,288
16.04.11,25.8446226343678,61.3795072078355,7,0
16.04.11,25.8539766567273,61.3829799780305,2,0
16.04.11,22.9229472741179,61.4167244081825,2,0
16.04.11,24.3497642711829,61.4755820715721,8,0
16.04.11,24.2976685139428,61.4683819879097,5,0
16.04.11,22.5230029603288,61.7336523773209,64,0
16.04.11,29.6558576451742,61.850328899027,0,191
16.04.11,28.4570912698857,61.9904649002347,0,13
16.04.11,26.2577873802734,62.2128672875409,9,0
16.04.11,30.5805597852865,62.2058372859709,115,5
16.04.11,21.4172421563286,62.1702403772339,55,0
16.04.11,21.5542356636937,62.2422929709017,430,0
16.04.11,21.3290504276223,62.396948503245,2,0
16.04.11,22.0495038090271,62.4796408239506,120,0
16.04.11,22.8441123090243,62.4318008543091,70,0
16.04.11,29.4821382675798,62.9011234185706,79,0
16.04.11,29.5694789707309,62.9317808677908,47,0
16.04.11,29.4961952945181,62.9907509158788,30,0
16.04.11,27.6842319155873,63.1293315082592,2,0
16.04.11,22.2007501818542,63.0764409128551,18,0
16.04.11,27.154068506726,63.2198607845462,8,0
16.04.11,27.1333194261706,63.2410222705409,9,0
16.04.11,22.6089940892258,63.2059712768553,10,0
16.04.11,27.2323638570846,63.2076695856643,58,0
16.04.11,27.3608161932097,63.3719204182811,2,0
16.04.11,27.2629880270868,63.3880172577117,0,2
16.04.11,27.2481047290008,63.4206623027119,10,0
16.04.11,22.9550366240594,63.7884004098796,115,0
16.04.11,28.200649615386,64.191864565452,2,0
16.04.11,24.040863276895,64.2389788751852,370,0
16.04.11,25.5639500151527,64.8171247489045,994,0
16.04.11,25.6311898922595,64.8209535085108,1056,0
16.04.11,26.3184228980407,65.2201683608507,1,0
16.04.11,26.6121877490728,65.257586637967,2,0
17.04.11,24.4700001332536,60.0851055373338,7,1
17.04.11,26.744414296399,60.4958210522455,4,0
17.04.11,26.5330477327397,60.6185427541277,0,1200
17.04.11,24.6047595081114,60.5625659982858,320,0
17.04.11,25.4859301275091,60.6061538627244,14,0
17.04.11,25.5103856221803,60.6146734412601,0,170
17.04.11,26.6648832080752,60.6308543853772,0,1150
17.04.11,26.717178755115,60.5737428314034,0,1150
17.04.11,27.2652440290101,60.6182303084647,0,7
17.04.11,27.0741756024342,60.6610771051829,0,3
17.04.11,26.6899682037401,60.6370476375445,0,70
17.04.11,26.6937879928949,60.7031264906758,0,70
17.04.11,27.9358400351698,60.7023478636668,0,7
17.04.11,21.5156887560227,60.610715709607,21,0
17.04.11,21.7651678300912,60.6450166005257,43,2
17.04.11,26.0787064214112,60.7333897101176,15,350
17.04.11,24.8231362350779,60.7346741446175,2,0
17.04.11,24.8030755628575,60.7411234547199,12,10
17.04.11,26.1095008665645,60.7635358047903,15,200
17.04.11,26.6664374728971,60.835905939571,0,46
17.04.11,25.3793351028995,60.8254984097026,0,106
17.04.11,24.8837195102367,60.8625976236098,14,0
17.04.11,24.8843084315288,60.8247115536106,41,0
17.04.11,26.1378247827185,60.8518068113265,14,100
17.04.11,26.5672275672492,60.9558176654424,0,46
17.04.11,21.6822558124839,60.9228731109114,68,0
17.04.11,28.6634445762244,61.1845617445543,0,140
17.04.11,22.2852001116904,61.1574717770926,122,0
17.04.11,21.6467180305449,61.2471366804683,42,12
17.04.11,22.9798311197223,61.3823791962699,6,0
17.04.11,22.0612261132438,61.2969888498377,300,0
17.04.11,24.1307866707034,61.4011047627766,1,0
17.04.11,29.5224262023235,61.5992776582312,20,0
17.04.11,22.3203457790191,61.7767721585007,200,0
17.04.11,25.7811293900398,62.3747879618247,5,0
17.04.11,22.0660999057521,62.4794334452062,22,0
17.04.11,25.3376036173632,62.6185526724649,10,0
17.04.11,22.5992361683431,62.7616082017174,100,0
17.04.11,22.6372294878342,62.8245725796084,55,0
17.04.11,22.6092035252666,62.8925639226207,245,0
17.04.11,28.1522546508823,62.8877280444039,68,0
17.04.11,24.7268325946503,62.866612341166,2,0
17.04.11,29.5491946618595,62.9313030457102,50,0
17.04.11,28.761559435479,62.9596146185819,2,0
17.04.11,21.6956894837878,63.0744999921306,0,1
17.04.11,22.273906893826,63.1799796528021,17,0
17.04.11,25.642484697332,63.4493432636901,2,0
17.04.11,27.1144860674404,63.5254116008074,24,0
17.04.11,29.0855620194932,63.6345296971512,9,0
17.04.11,22.9282160746035,63.7590738931017,2,0
17.04.11,22.9835560957019,63.7798494271946,98,0
17.04.11,25.5908863068888,64.1081502422588,61,0
17.04.11,28.2323979065874,64.1739198607111,2,0
17.04.11,25.4125038352231,64.8089031273538,310,0
17.04.11,24.6888779673053,65.0497236910194,23,0
17.04.11,24.6608860229551,64.9849710326913,2,0
17.04.11,24.7016249338221,65.0211069709883,30,0
17.04.11,24.7160111919605,64.9974589982295,10,0
17.04.11,26.666231269014,65.2651044156988,2,0
18.04.11,25.0400326436863,60.2473402763662,4,0
18.04.11,25.5989526783694,60.3478568158895,0,37
18.04.11,24.6168051128957,60.4247337047979,2,0
18.04.11,24.6069224288303,60.5447862852825,360,0
18.04.11,27.2105833127487,60.6248516362081,0,16
18.04.11,26.7432148196619,60.6840147242393,0,96
18.04.11,26.6879512980953,60.8788495283864,0,32
18.04.11,28.5399465235877,61.0285543414131,0,40
18.04.11,28.6076539136879,60.9958494527644,0,200
18.04.11,27.6019939948042,61.1267273554455,70,110
18.04.11,27.8167923351935,61.1857867638695,2,2
18.04.11,28.090769903397,61.193573373565,2,0
18.04.11,22.563752027274,61.1265626720285,857,3
18.04.11,22.9501927050125,61.2982514602808,14,0
18.04.11,21.5204090739793,61.3689548696848,8,0
18.04.11,29.6086166191829,61.5803915573356,2,1
18.04.11,29.5636083467974,61.6857149362752,0,300
18.04.11,27.7096180285383,62.1803139870536,67,0
18.04.11,27.8467345520561,62.2072721094214,16,0
18.04.11,27.8574280799228,62.2287076723258,16,0
18.04.11,26.2546068946638,62.2930593344121,7,0
18.04.11,23.5206718493531,62.2424442556873,32,0
18.04.11,24.7266257380185,62.9642331482012,15,0
18.04.11,29.5956824094019,63.0458683522634,11,0
18.04.11,29.2973205583315,63.2187398620068,3,0
18.04.11,22.3156175471294,63.1767389179493,32,0
18.04.11,25.5705743758289,64.8049933466123,390,0
18.04.11,25.5856408158808,64.8542823645622,60,0
18.04.11,24.7047028562407,65.0213357773016,70,0
